f1,f2,f3,f4,f5,label
0.4989674814820737,0.6089451187857552,0.2733121119436551,0.24243243615219878,0.3684200995330631,0
0.13583179105678223,0.8651743732278242,0.9259513652034721,0.36070446552376856,0.38276234563683,1
0.14881864613539408,0.6054951396304291,0.2546255546375953,0.7424133393570467,0.9185164237587903,0
0.7689161025661627,0.6004966763357074,0.7221110510711134,0.8311483618203891,0.45690081830132545,0
0.5612314568778243,0.6875722233494208,0.6475217790375288,0.2654603731854398,0.9783454839940874,0
0.9564120828082787,0.2095367352518389,0.6354698895500697,0.31593832688085133,0.8256327229867805,1
0.31078281563617416,0.6114273963071342,0.8722087062458959,0.6132774023513596,0.8883691111119404,1
0.18430517744686292,0.3884817637786693,0.19713242168652123,0.23435299235693052,0.8548795798267335,0
0.4255895719459446,0.08565879667556653,0.22465962108879622,0.66224040485008,0.27720269312100454,1
0.20143581952755663,0.6777107713114179,0.23707190299746617,0.6372249939737529,0.5582760483412675,0
0.6816382928355708,0.42470703865066783,0.919737989756631,0.1865997629918752,0.01503744542316765,1
0.24298133339259476,0.303688679903514,0.9646359823402462,0.8935168096869723,0.6555171268059881,1
0.06593785489347814,0.5867056623829229,0.454524387773395,0.7982945705292682,0.32075394305301663,0
0.7976747393263154,0.262119355314258,0.9363066187674939,0.38123366884617726,0.5497201242447982,1
0.3246202987757495,0.047240798782967164,0.6537413289609848,0.5661695274502293,0.8717583458856486,1
0.2603816096121775,0.19262445404529005,0.4658836248487428,0.8014878283373551,0.41404402337866697,0
0.13133343609565318,0.44103712488788427,0.5798736493114086,0.8110235128353018,0.3692155122082713,1
0.03944662299393298,0.20252204662101114,0.9508059192721303,0.6354550550163102,0.4079778517341893,0
0.05942365731811239,0.6813422916808692,0.8972216130087544,0.0317348362888531,0.09752569878899497,0
0.37234830058824386,0.15570079494351718,0.9694900066599034,0.2696878569449991,0.8123040270106803,1
0.9617510436355633,0.5427230711870066,0.35774569958931557,0.7025476839604747,0.07589630666038194,1
0.03606169014715033,0.2669755193109574,0.5525922967159298,0.28297320343132715,0.5738782055834117,0
0.02175744585201178,0.2635990280428746,0.5541127546005945,0.4294854311002432,0.38626399302207626,0
0.22123946662036265,0.6274270414689038,0.3256557518945088,0.7119249565393422,0.5702549314226292,1
0.2356751004931349,0.5564043905832613,0.38791291109418535,0.8445411133726962,0.9820783761844908,0
0.18446956200261078,0.3461625150473767,0.009216143258929832,0.46133401270341146,0.29182168606831704,0
0.9326782772250196,0.3058969864925779,0.2227167489514229,0.9249805711828022,0.9972036567015738,0
0.32304988575181914,0.17279399549047725,0.11758574059752502,0.06317379655353061,0.725760933696237,0
0.8932893035422179,0.8644009539162503,0.2338973789297536,0.9545754961494175,0.875176721500108,1
0.338767908317284,0.10770295716735157,0.1902848643894508,0.6998443005636751,0.898940231061846,0
0.15859329291049096,0.43037986715818444,0.17247347059170215,0.302574343703107,0.6628743474006167,0
0.5660669393633591,0.6127301394977354,0.5474022498552812,0.8180807147369598,0.6630174474223488,0
0.190619970181634,0.296402093641028,0.535523342864768,0.3880318825897521,0.631577311786972,0
0.17195361485066907,0.6444980898676812,0.9000736702427623,0.10044856722326279,0.2978767644669419,1
0.3712079436282719,0.8191546220647764,0.406516360043669,0.23142637004854338,0.2437150392319707,0
0.11611069976462263,0.03909269030235174,0.09402488812921828,0.8984285571941191,0.06129176401371772,0
0.08085142309141002,0.09088025465227834,0.5042343497162202,0.39624603993452256,0.3146971463580489,0
0.8225554303584491,0.4733154497403421,0.40416752123566924,0.839506900024227,0.10280813312492265,1
0.6351777636388909,0.5803285865418426,0.35187950272404667,0.08410781003120371,0.38262002628109604,0
0.6624817854336864,0.2928303061681158,0.1788689354173052,0.4255582967636077,0.3139783222662671,0
0.9152536373699017,0.678119340822459,0.98543851632334,0.8444644043470017,0.7468755576835178,1
0.32620550795950387,0.1901543505334894,0.7448526943286815,0.6522203318685013,0.9488914754435598,1
0.7762235409173672,0.986970007325366,0.35352722678387716,0.18259702782307263,0.241904574413511,1
0.6827307916595133,0.3006039156575365,0.6437981694743856,0.6451211831966077,0.7279696618173667,0
0.7549680444966752,0.3660417710655328,0.9030331048660799,0.8159092549483431,0.7728850126735065,1
0.9103798653660288,0.41146614011985794,0.07491959348169475,0.6526637281708509,0.5144905008980739,0
0.5020768515355245,0.7452056919867394,0.1970984586693706,0.2694139812075015,0.43633109620611277,0
0.5604473649895889,0.991388788852538,0.21385057331013435,0.17631844196776503,0.7388696592120898,0
0.4048603596589817,0.886387893406882,0.3358077627639393,0.7420378930510172,0.6076995162289216,0
0.7851610314054266,0.5617416287974952,0.4554586790437791,0.8013129938680081,0.7266774511643722,1
0.3617796683334571,0.7094360226754715,0.6367082392726278,0.1805916344788061,0.1721362832015103,1
0.8880703045489073,0.34015288808136457,0.7996996523544934,0.6128333924209411,0.01861966004223714,1
0.1045838951358058,0.6235713020847118,0.3770245629057649,0.10825160141270485,0.9771628254809485,0
0.10331315556776466,0.004968983576052799,0.5885333954177304,0.7552612206262689,0.8497274194402069,0
0.4877355080293543,0.914775475475556,0.8798106502382712,0.04758880689498424,0.7481218740586495,1
0.5997769758850049,0.3864215551817005,0.5652921910459819,0.5880123313306507,0.954712209746007,1
0.8754361021828577,0.6727789632909131,0.6081095547171433,0.08673682290063978,0.4824806127702498,0
0.16771202360686244,0.8481643751252824,0.3802297839415979,0.904456156073012,0.9605412932289369,0
0.207713087165724,0.8788994521882698,0.1453251142225136,0.45169820980055,0.31207611067272245,0
0.8065268974156783,0.34983669268640116,0.3235935999500683,0.8529765694620636,0.6665654028956529,1
0.3517400922581271,0.36673408198150625,0.5581212871716071,0.6194186193514294,0.863730261718874,1
0.39274050883943645,0.7770591730736681,0.9115851433101094,0.3359451961464298,0.15138968017209964,1
0.3566053807034003,0.7073971496707954,0.566787064573748,0.06458486403780883,0.7363468145944385,1
0.9018519348727505,0.7648454957884651,0.5143652305163571,0.15869558901012382,0.7750325626107498,1
0.7454778724393349,0.6039359187306902,0.46018615243883443,0.4339549715450265,0.433048133158618,1
0.19041722828710816,0.6150742694055238,0.524443525774069,0.9175897887212631,0.06787972573223222,1
0.6757247511302255,0.948836126595247,0.8042996727962716,0.46012030415210103,0.5416577584475446,1
0.1438520251710671,0.1450100457594573,0.8868487084054749,0.0503791985830111,0.0878728889802961,0
0.011084938843071157,0.21810558329145335,0.8392270423035398,0.9432812271089939,0.13774542711009452,0
0.8722646978812529,0.887506312305944,0.32505397080357423,0.535971499524867,0.00014848877670226024,1
0.7157378908105959,0.43056380783151027,0.4041278379163401,0.4623662617916038,0.12681082258146215,1
0.8290368549607767,0.16400016240734783,0.7342972057914722,0.9330451207283905,0.6318462944209325,1
0.8473931981260244,0.142286027398017,0.7324557410617565,0.9933046203085422,0.7519265780629819,1
0.5558883163930025,0.2464314372177573,0.1127760722118124,0.23692832354275484,0.8997336677428646,0
0.17632342749448615,0.48711886389980485,0.1753155278687767,0.3864818823814038,0.26806529786346955,0
0.22150867752317105,0.8314104163798949,0.8739205049920771,0.37576988237707354,0.24604173249680727,1
0.4634793579176697,0.39491956036897247,0.5624301992735584,0.19979305158828997,0.7727993075411278,1
0.23115540294964698,0.6137772824051858,0.7315352417308989,0.5122637589415734,0.39750608101356166,1
0.3314500533354918,0.8907041156656734,0.77153485440682,0.8518154957241526,0.5821748430942404,1
0.7787213914072294,0.4854512723071752,0.992007257588602,0.9952347476258813,0.379306544694475,1
0.19032738333818844,0.45948008894052594,0.5757167357513753,0.825650931273329,0.3040693261617118,0
0.05278772134304721,0.16651253746570338,0.2586659574369178,0.15195683550945838,0.6788694363638721,0
0.029865317219521015,0.4940568462249838,0.14603864649167142,0.30019199306980826,0.11443831234284263,0
0.8316121264784435,0.35153223324458627,0.9169254130545721,0.06257799023084765,0.3956470656580542,1
0.5535349131088718,0.2685691135649544,0.44487716889857964,0.8640835187270917,0.5560974672219033,0
0.566265293570358,0.0496051163624075,0.7441370863152894,0.31394298661256836,0.31018521403665866,0
0.4452076070468426,0.7525696791238184,0.2317772051358774,0.1845435319232792,0.9101995880625521,0
0.16126699825292112,0.770654615462016,0.2816913818820318,0.7270124075826166,0.6719203731094624,0
0.4982345175618217,0.7360842407236201,0.41126009483587045,0.09769947075665542,0.37512683190652507,0
0.8965811748475878,0.8708936891046819,0.0342824404120301,0.17046504019848585,0.9073637639006171,0
0.6656373909291688,0.6772036133591864,0.27552518170735474,0.1644858936447121,0.6712697216552714,0
0.5414625258510909,0.6075667764356665,0.7205464481843769,0.5652508384731001,0.1383631124911564,1
0.3824909879249503,0.3954923801095702,0.06439145946674396,0.6003476907673495,0.8664904276296325,0
0.5472445212224373,0.8478501922628887,0.8924858332935519,0.6462787572240036,0.22528599692825668,1
0.6893038177232961,0.1469774370418191,0.04631259762611373,0.26236355325396,0.4256415335836633,0
0.37489859024469063,0.9990121093851354,0.6448245950425772,0.20475124337076167,0.3814285645926734,1
0.8271770524248659,0.0062330641717575075,0.5141404369972825,0.3375016376616393,0.3929951574668129,1
0.6237888333510535,0.6141432554459572,0.7627717176901468,0.9959200604082858,0.08997527080825007,1
0.12334159783773413,0.41118969470910893,0.44023823699162545,0.8200247515514494,0.36860387042075127,0
0.21992510765611184,0.6809824391499002,0.7418189860505395,0.3832196223973433,0.9539252160365777,1
0.8452515087587608,0.38859809897216735,0.7517136814758634,0.2880353900568987,0.8538023814651191,1
0.7454100831561229,0.7519292662841617,0.8505878636909094,0.26635267796354456,0.327853932238358,1
0.8761889387576464,0.5133555616718825,0.40732307561156644,0.8897237670351439,0.3380713388161668,0
0.7784441824800109,0.6074169386730759,0.28035254087534067,0.47982343935791494,0.4613045399256178,1
0.0067373615942935006,0.2394627864034835,0.9900004714809945,0.4634339248479078,0.3137076713958318,0
0.7999664267876931,0.2882627717131123,0.8337246937061393,0.9913740400481253,0.25384413046510523,1
0.11753858805346795,0.9165419595033886,0.6867034655254807,0.6003868528274496,0.834516083909905,0
0.6840029674554158,0.08336759213361478,0.9944733449890263,0.6470614016690646,0.9938255622674378,1
0.19382321237570188,0.7208028249015662,0.43887478256189816,0.6235481743690059,0.5424152737046923,0
0.48249635098104804,0.8323787787794231,0.8442380938212127,0.003137284488647807,0.2585371575166808,1
0.30397564425014634,0.7653514321945508,0.8593645282964407,0.30325747606180753,0.6801439754909838,1
0.8262210452453072,0.23433197584329424,0.6787313212092604,0.22574624335090065,0.6243737329931518,1
0.6090608876839437,0.7600341775625555,0.39789389791760477,0.8382702246398531,0.5026855433737846,1
0.3679095567682853,0.7004875593838666,0.25532013623704797,0.030774040940124925,0.13493871481587194,0
0.7059978775076109,0.3672228348820519,0.39354450982850986,0.3096946142915923,0.7291273013230142,0
0.7692759475683765,0.6859032558597835,0.9242846452621846,0.8803909795368657,0.13785683801619986,1
0.1886060443980171,0.28348237046206126,0.04375899472514777,0.3904245583895338,0.6209083887246996,0
0.6286293891989785,0.29800613101885176,0.6648425008938846,0.11420843661937663,0.9721761718587761,0
0.924733256517265,0.8806802900289644,0.5745977995320807,0.01867814871852269,0.24634215309876073,1
0.7927780037254958,0.8296056219599158,0.3556894917858502,0.30068826338304644,0.4418031526578208,1
0.9584898893493872,0.9832320559415662,0.7098734408260593,0.9544982990836487,0.3043479159182282,1
0.6809040757995538,0.7795886348404965,0.3391586183535944,0.7396439428092616,0.2602011644580424,1
0.0892397479385385,0.5944897803026336,0.9339422474569536,0.9986358462928255,0.4702804802023749,1
0.03232684990062684,0.3081599949555357,0.5968565709751084,0.9001604941947896,0.9796587574367042,0
0.5393673122788898,0.7953358184596477,0.22913035820169603,0.1688355602923275,0.33128020450173123,0
0.22103310646372942,0.49647676945381347,0.3067412708962629,0.521558444010884,0.2399620373825494,0
0.12038764169727778,0.32966892544595094,0.2777650152982285,0.859131102923872,0.6437396156430565,0
0.03872593019629489,0.5486620597932657,0.13860553203586268,0.5977426682259005,0.8435747083705816,0
0.4209983170560505,0.01360359074022599,0.2556333187585168,0.04639839037156568,0.9825604106978774,0
0.8544605536019866,0.7814320008413057,0.944350711727826,0.5686279208853966,0.9248809063644485,1
0.3170824169118275,0.2297735768601109,0.5605215495267709,0.6314539484695358,0.12148758086369182,0
0.39890213156224774,0.8664720938409142,0.995105861670767,0.1315638710047009,0.8647418019838495,1
0.17875239771940232,0.8973798213182963,0.2510582263832739,0.04908366010265086,0.08728998622545858,0
0.46928727990684804,0.792403022595904,0.9403614834334537,0.08971296235296089,0.7508913152447979,1
0.7005990315523869,0.7894987785843958,0.32295876553898595,0.09985811979603154,0.0011297577936325576,1
0.1299973512571212,0.06605680734073105,0.032799560858789434,0.2186138418732343,0.04846056998244064,0
0.3090127277314154,0.44314804887240866,0.19565035324162705,0.9859111671710482,0.7385995822477623,0
0.8035786161766407,0.9365448370132553,0.18843723994368333,0.5996417630624877,0.0029451422099708857,0
0.4493489541417618,0.5813437803766969,0.2402385483103563,0.596256172056678,0.7269588950724978,0
0.016717016646580096,0.22395821028990182,0.6114599933100251,0.47373916452634235,0.6223966025977716,0
0.46829377976518105,0.9191864335264364,0.8959748720840334,0.54097564110515,0.8013908656398101,1
0.5100763320427846,0.49255501455657624,0.7657981068437695,0.26625612884661676,0.9341291835397096,1
0.1583265064249646,0.4921348711464384,0.644490728278403,0.5708333296321488,0.6330893501059999,1
0.5544991915747777,0.010311781530673247,0.1755309177870631,0.1618666990635359,0.9012773685220391,0
0.2355171090719499,0.47490284173497754,0.05626377535909732,0.21130967293015424,0.5102271218331463,0
0.5930584801186051,0.2838925619802406,0.595810633380042,0.8624309429786754,0.3099795753482142,1
0.9900945408008227,0.6936073137235628,0.605883970382396,0.12823313829470906,0.09089349820894488,1
0.12339943164235023,0.3744994089840884,0.4018584183385274,0.2643650101886458,0.0808018095803067,0
0.4645217497549029,0.8178514522652739,0.6533217457884714,0.7079846481474152,0.0038123116830397485,1
0.5785356692923941,0.997105343208382,0.3559176956523098,0.4205544486070538,0.36316379683355626,0
0.7988931370755546,0.9570719239582494,0.6874095925792272,0.47587286375383864,0.5588536978284914,1
0.2100997134155289,0.5171309924103356,0.6009128256237922,0.49084937096145487,0.7738674722700225,1
0.9303905975001162,0.49134431423807723,0.856292546926652,0.4052016045924989,0.4301155465876385,1
0.13919609741162753,0.7108084428370134,0.9026354280053588,0.6309231270012078,0.815765694757831,1
0.0992782434652455,0.7665821956187386,0.5660143137380681,0.3636634546009395,0.17287679618721763,0
0.6273506850691827,0.31039864271286455,0.9950031998516708,0.5197056414600552,0.6147433322173854,1
0.4240239095082571,0.21525064107659342,0.4984554522273168,0.7040221817188722,0.10330773044784458,1
0.5031432961760717,0.14923010247866964,0.07823783247838123,0.7192530772955423,0.15632799639625028,0
0.5737183734395503,0.6587474716182367,0.8001157612811509,0.8935458241214541,0.6499331612206392,1
0.867417938025376,0.062263752081037294,0.5856744261077451,0.15492815389047598,0.5191614673824234,1
0.23280823792657224,0.6536455402274521,0.12467716405639928,0.14140389985301793,0.1421759736053081,0
0.06894154146162268,0.10405426101594606,0.007298421987300463,0.09191687715481245,0.3881031838690592,0
0.0810605526534447,0.5719966546484068,0.763265215530275,0.45822112776614254,0.2298503401514257,0
0.4314539475722097,0.9996742166945007,0.7889140379515673,0.16085369220109247,0.30322554373624344,1
0.19630292039144992,0.872324898355274,0.04846314834499599,0.8656339509004479,0.8488584245519996,0
0.005514295447385242,0.7088342424646248,0.2944420412367301,0.7065615060100271,0.5808322057229619,0
0.12044552781341611,0.6110854859676866,0.6490899758004911,0.9133283540479469,0.05759690657695893,1
0.9463107285209144,0.561660085706376,0.0017171437875348472,0.19390128507098048,0.5925319924112996,0
0.27665957227122995,0.5741021588149265,0.3613877716008784,0.42778751148389094,0.25546101364078866,0
0.8061038959306447,0.3091722352303282,0.9252784727566137,0.7560938762234908,0.5352692801895043,1
0.2309352530057418,0.47906827822221776,0.1532575026604064,0.6048167360771944,0.20261617505505125,0
0.7685058886290737,0.20542011321427323,0.1284941521158518,0.15723328266914494,0.5036383250652549,0
0.8088722507873095,0.8317065214656324,0.4162793979080437,0.8361362317635047,0.21669263301467978,1
0.4006752624064467,0.999650457347096,0.8474205132524161,0.17875918955931425,0.9576503474620032,1
0.9744108690602233,0.3096744984651505,0.8190601654706569,0.3136820481378395,0.5849385176518456,1
0.9168436872192031,0.13427304373642002,0.1873354932293052,0.04047123831835264,0.5457793535153982,0
0.1607670916740479,0.6838838342620802,0.9376312568751196,0.35986777130170544,0.5992297130869245,0
0.1381029571071426,0.6974695414307703,0.5527555948383351,0.06613982487251469,0.28710360632741083,0
0.2716665755910852,0.8182376634768865,0.6328670763919263,0.5900807720935777,0.03297354777303829,1
0.9570123488094846,0.44391515428885975,0.80425052646776,0.35974234903440916,0.08797472670168993,1
0.03173010253638653,0.7092725925052269,0.3008243714887465,0.7554276006285964,0.06381782430455685,0
0.6294467837356397,0.08243193141332605,0.6966562532112471,0.8760695439944547,0.4454785044164965,1
0.014019113678673811,0.2953791461539199,0.3052820627343227,0.9803159116093736,0.019492454200389808,0
0.9132718121987982,0.7356853382896206,0.6227917651322763,0.46463592199895765,0.7327787369203339,1
0.8388664500995757,0.19263552762382097,0.22492942354801404,0.8089398213373653,0.9209819627596966,0
